seller_id,n_orders,n_ontime_reviewed,n_late_reviewed,overall_low_rate,avg_review,ontime_low_rate,late_low_rate,late_delivery_rate,avg_delay_vs_estimate,avg_delivery_days,cross_state_share,dominant_category,dominant_category_share,n_distinct_categories,dominant_customer_state,failure_type,low_rating_orders
a673821011d0cec28146ea42f5ab767f,118,106,12,0.1694915254237288,4.0423728813559325,0.14150943396226415,0.4166666666666667,0.1016949152542373,-8.420714061519147,12.997377883709982,0.5254237288135594,bed_bath_table,0.7288135593220338,7,SP,Type 3 - Mixed,20.0
bd23da7354813347129d751591d1a6e2,83,79,4,0.1566265060240964,4.108433734939759,0.12658227848101267,0.75,0.04819277108433735,-9.38756540049085,9.871459030566712,0.46987951807228917,furniture_decor,1.0,1,SP,Type 4 - Unclear,13.0
8160255418d5aaa7dbdc9f4c64ebda44,364,304,60,0.15934065934065933,3.989010989010989,0.08552631578947369,0.5333333333333333,0.16483516483516483,-7.459867756664631,16.215202323717946,0.5659340659340659,bed_bath_table,0.9862637362637363,4,SP,Type 1 - Delivery-Driven,58.0
beadbee30901a7f61d031b6b686095ad,63,47,16,0.1746031746031746,3.9365079365079363,0.0425531914893617,0.5625,0.25396825396825395,-8.58333902851264,14.129264770723104,0.5714285714285714,health_beauty,0.8571428571428571,3,SP,Type 1 - Delivery-Driven,11.0
4e17c65a516f69d023a2ae78b84f28d6,61,57,4,0.18032786885245902,4.229508196721311,0.14035087719298245,0.75,0.06557377049180328,-21.41493738615665,13.331900235276258,0.5737704918032787,perfumery,0.47540983606557374,5,SP,Type 2 - Intrinsic,11.0
cca3071e3e9bb7d12640c9fbe2301306,664,627,37,0.1746987951807229,3.947289156626506,0.14354066985645933,0.7027027027027027,0.05572289156626506,-14.233536332831324,14.234494627816822,0.552710843373494,furniture_decor,0.641566265060241,6,SP,Type 2 - Intrinsic,116.0
f7ccf836d21b2fb1de37564105216cc1,66,60,6,0.19696969696969696,3.8484848484848486,0.15,0.6666666666666666,0.09090909090909091,-9.00164474607183,10.596371703142536,0.36363636363636365,bed_bath_table,0.9696969696969697,2,SP,Type 3 - Mixed,13.0
d20b021d3efdf267a402c402a48ea64b,77,62,15,0.18181818181818182,3.831168831168831,0.06451612903225806,0.6666666666666666,0.19480519480519481,-4.641817881192881,17.448526184463685,0.5064935064935064,furniture_decor,0.935064935064935,3,SP,Type 1 - Delivery-Driven,14.0
d1c281d3ae149232351cd8c8cc885f0d,201,182,19,0.19402985074626866,3.9054726368159205,0.17032967032967034,0.42105263157894735,0.0945273631840796,-10.529149622259077,12.971006771697072,0.5174129353233831,bed_bath_table,0.9701492537313433,2,SP,Type 3 - Mixed,39.0
f4aba7c0bca51484c30ab7bdc34bcdd1,108,101,7,0.1574074074074074,3.9444444444444446,0.12871287128712872,0.5714285714285714,0.06481481481481481,-15.10216049382716,10.979156057098765,0.5185185185185185,health_beauty,0.9537037037037037,2,SP,Type 4 - Unclear,17.0
7ddcbb64b5bc1ef36ca8c151f6ec77df,322,295,27,0.15217391304347827,4.027950310559007,0.11864406779661017,0.5185185185185185,0.08385093167701864,-9.371145905221992,12.70064685415229,0.6242236024844721,cool_stuff,0.5062111801242236,9,SP,Type 1 - Delivery-Driven,49.0
a7f13822ceb966b076af67121f87b063,72,68,4,0.2777777777777778,3.4027777777777777,0.25,0.75,0.05555555555555555,-16.08680619855967,22.12357735339506,0.6666666666666666,office_furniture,0.9305555555555556,5,SP,Type 2 - Intrinsic,20.0
dc4a0fc896dc34b0d5bfec8438291c80,218,203,15,0.19724770642201836,3.8486238532110093,0.15763546798029557,0.7333333333333333,0.06880733944954129,-10.464424588005436,14.033896799609241,0.555045871559633,bed_bath_table,0.9311926605504587,4,SP,Type 2 - Intrinsic,43.0
0b90b6df587eb83608a64ea8b390cf07,159,154,5,0.16352201257861634,4.056603773584905,0.13636363636363635,1.0,0.031446540880503145,-17.854995778010714,14.437358272187282,0.9245283018867925,computers_accessories,1.0,1,SP,Type 4 - Unclear,26.0
4e922959ae960d389249c378d1c939f5,408,365,43,0.18137254901960784,3.963235294117647,0.1506849315068493,0.4418604651162791,0.1053921568627451,-12.209574539306464,14.475545683551198,0.6102941176470589,computers_accessories,0.33578431372549017,23,SP,Type 3 - Mixed,74.0
fffd5413c0700ac820c7069d66d98c89,53,46,7,0.18867924528301888,4.018867924528302,0.13043478260869565,0.5714285714285714,0.1320754716981132,-10.678141378406707,13.330077961215933,0.5849056603773585,housewares,0.7924528301886793,3,SP,Type 1 - Delivery-Driven,10.0
18a349e75d307f4b4cc646a691ed4216,107,100,7,0.2616822429906542,3.6261682242990654,0.22,0.8571428571428571,0.06542056074766354,-13.887908878504673,11.196113815334025,0.5700934579439252,telephony,0.2336448598130841,17,SP,Type 2 - Intrinsic,28.0
1025f0e2d44d7041d6cf58b6550e0bfa,891,800,91,0.16722783389450055,4.0179573512906845,0.12875,0.5054945054945055,0.10213243546576879,-10.104953599783846,12.336452734651038,0.6442199775533108,furniture_decor,0.8608305274971941,4,SP,Type 1 - Delivery-Driven,149.0
855668e0971d4dfd7bef1b6a4133b41b,294,254,40,0.20068027210884354,3.870748299319728,0.1220472440944882,0.7,0.1360544217687075,-8.513955853174602,16.028537336230787,0.5986394557823129,baby,0.9115646258503401,3,SP,Type 1 - Delivery-Driven,59.0
98dac6635aee4995d501a3972e047414,87,80,7,0.1839080459770115,4.137931034482759,0.1625,0.42857142857142855,0.08045977011494253,-10.495481720945085,9.588039990421457,0.45977011494252873,housewares,1.0,1,SP,Type 3 - Mixed,16.0
